keyword, count
"long distance",5828478
"long distance service",1096730
"long distance rate",423769
"long distance carrier",270269
"discount long distance",241303
"long distance learning",233796
"long distance phone",230579
"long distance rates",200977
"cheap long distance",187754
"unlimited long distance",186593
"flat rate long distance",182615
"long distance carriers",182499
"free long distance",175691
"long distance moving",170058
"long distance phone service",168782
"long distance comparison",168526
"business long distance",96650
"long distance telephone",95561
"long distance plans",93641
"long distance calling",82282
"international long distance",80683
"long distance call",72914
"long distance phone card",68102
"pioneer long distance",59630
"long distance services",58884
"long distance provider",55241
"long distance companies",50440
"long distance education",45480
"long distance phone carrier",41191
"long distance plan",41096
"long distance calling card",36903
"long distance providers",36031
"opex long distance",34477
"long distance phone call",34423
"cheapest long distance",24564
"long distance company",24199
"unitel long distance",23661
"long distance relationship",23286
"long distance phone company",23235
"long distance calling cards",22818
"long distance phone cards",22529
"long distance canada",22369
"long distance savings",22084
"long distance moving companies",21403
"long distance phone plan",20786
"idt long distance",20620
"internet long distance",19983
"phone long distance",19781
"long distance phone rates",19710
"long distance relationships",19161
"long distance calls",19072
"distance long phone",18033
"long distance service provider",17762
"long distance telephone service",17392
"long distance riding",16520
"long distance phone services",15866
"long+distance",15591
"best long distance rate",15443
"long distance calling plan",15400
"mci long distance",15394
"long distance phone rate",15311
"low cost long distance",14202
"local and long distance phone service",13536
"sprint long distance",13094
"residential long distance",12952
"long distance moving company",12918
"cheap long distance phone service",12451
"compare long distance",12304
"small business long distance",12212
"att long distance",11041
"at&amp;t long distance",9880
"cheap distance long prepaid",9848
"at&amp;t long distance rates",9444
"long+distance+service",9291
"long distance relationship advice",8937
"discount long distance phone service",8708
"business long distance service",8704
"cheap long distance phone rates",8547
"cheap long distance rate",8430
"aol long distance customer service",8401
"cheap long distance phone rate",8118
"free long distance call",8082
"at t long distance",8040
"distance long providers",7698
"long distance phone companies",7683
"long distance rate comparison",7442
"international long distance calling card",7276
"cheap long distance phone",7144
"1010 long distance",7120
"international long distance rate",7119
"prepaid long distance",7110
"long distance mover",6944
"free long distance phone",6696
"cheap international long distance",6562
"unlimited long distance service",6511
"unlimited long distance plan",6481
"unlimited flat rate long distance",6410
"international long distance phone service",6120
"cheap prepaid long distance",6109
"primus long distance",6086
"local and long distance",6073
"long distance phone provider",5978
"international long distance service",5905
"residential long distance service",5866
"free long distance phone call",5848
"best long distance",5785
"local long distance",5770
"international long distance phone rate",5644
"unlimited local and long distance",5618
"453 long distance",5610
"verizon long distance",5602
"long distance phone service provider",5587
"cheap long distance phone call",5573
"cheap long distance phone company",5556
"lowest long distance rate",5506
"telephone long distance",5497
"sbc long distance",5447
"business long distance phone service",5397
"international long distance carrier",5343
"long distance love poem",5268
"discount long distance phone",5247
"international long distance calling plan",5118
"compare long distance phone service",4900
"cheap long distance telephone cards",4894
"flat rate long distance plan",4867
"christian long distance",4846
"cheap long distance rates",4726
"cheap long distance service",4634
"unlimited long distance phone service",4618
"internet long distance phone",4594
"free phone and long distance",4583
"access long distance",4519
"yak long distance",4466
"cheapest long distance phone service",4443
"cheap long distance calling card",4436
"unlimited long distance calling",4381
"tip long distance relationship",4343
"canadian long distance rate",4249
"international long distance call",4242
"long distance calling card canada",4099
"cheapest long distance phone company",4043
"qwest long distance",4039
"cheap long distance carrier",4031
"free long distance service",4028
"save on long distance",4027
"long distance internet phone call",3924
"long distance phone plans",3853
"long distance phone calls",3822
"long distance unlimited",3820
"prepaid long distance calling card",3819
"acn canada long distance",3756
"long distance phone canada",3750
"international long distance phone call",3628
"international long distance phone plan",3615
"domestic long distance",3610
"yahoo free long distance calling by computer",3605
"long distance phone rate comparison",3600
"best long distance phone rate",3586
"free long distance phone calls",3571
"unlimited long distance plans",3506
"compare long distance phone rate",3491
"long distance calling plans",3489
"long distance phone calling card",3461
"long distance phone code",3461
"long distance conference call",3422
"idt long distance service",3397
"compare long distance phone",3352
"best long distance rates",3335
"discount long distance service",3330
"canada long distance rate",3312
"10 10 long distance service",3268
"international long distance rates",3263
"10 10 long distance",3255
"prepaid long distance phone card",3241
"at and t long distance",3226
"long distance phone numbers",3197
"long distance phone directory",3185
"unlimited long distance phone",3168
"long distance phone co",3165
"no monthly fee long distance",3160
"flat rate long distance phone",3156
"cheap long distance phone card",3121
"excel long distance",3121
"talk america long distance",3080
"idt long distance phone service",3078
"local and long distance service",3068
"long distance phone comparison",3046
"long distance code",3031
"international long distance calling",3022
"international long distance telephone",3007
"best long distance phone company",3000
"long distance business phone rates",2996
"low long distance rate",2979
"free long distance calling",2975
"long distance movers",2970
"best long distance phone service",2959
"long distance telephone rates",2950
"lowest long distance phone rate",2946
"long distance 1",2913
"long distance phone call rate",2907
"long distance love",2900
"quest long distance",2900
"cheapest long distance phone rate",2889
"international long distance phone",2888
"home long distance phone service",2884
"cheap long distance call",2877
"directory distance long philippine phone",2866
"long distance love poems",2862
"phone long distance services",2816
"long distance telephone carriers",2811
"home long distance phone",2799
"business long distance phone carrier",2786
"canadian long distance phone company",2782
"free long distance calls",2781
"long distance phone card canada",2771
"discount long distance calling card",2766
"cheap long distance carriers",2758
"long distance phone calling",2752
"local phone long distance",2747
"compare long distance rates",2740
"mci long distance service",2740
"long distance prepaid phone card",2716
"free long distance calling card",2689
"compare long distance phone plan",2676
"business phone long distance",2662
"canada distance long phone service",2653
"international long distance phone card",2653
"local phone long distance company",2648
"how do i make long distance calls if there blocked",2630
"long distance running",2622
"long distance phone plan canada",2612
"discount long distance phone services",2564
"cheapest long distance carrier",2547
"home long distance",2538
"phone internet long distance service",2529
"long distance international phone provider",2527
"distance local long phone plan",2497
"cheap distance long",2489
"unlimited long distance phone company",2482
"discount long distance phone rate",2460
"international long distance services",2450
"cheap long distance calls",2422
"canada long distance",2414
"distance local long phone unlimited",2404
"long distance phone low rate",2402
"internet phone long distance free",2384
"distance home long phone unlimited",2372
"cell phone long distance",2365
"long distance local phone carrier",2363
"distance long phone plan unlimited",2359
"long distance phone service company",2349
"plans for long distance paper air plane",2349
"cheap long distance canada phone rates",2344
"long distance telephone companies",2342
"long distance phone deal",2332
"compare long distance rate",2321
"free long distance phone card",2320
"cheap long distance services",2313
"long distance phone carriers",2309
"long distance love song",2297
"long distance text message phone rates",2291
"distance local long phone provider",2282
"long distance cordless phone",2269
"distance long phone service",2263
"distance local long package phone",2258
"flat rate long distance service",2247
"cheap long distance provider",2246
"free long distance on labbat blue line",2228
"discount long distance telephone",2227
"labbat blue free long distance",2198
"long distance relationship quote",2197
"long distance phone company canada",2170
"voip long distance",2168
"distance local long unlimited",2152
"cheap long distance in canada",2146
"canadian long distance",2117
"long distance bill",2110
"long distance telephone company",2109
"best long distance carrier",2100
"unlimited long distance canada",2090
"discount long distance services",2084
"unlimited long distance calling plans",2069
"cheap long distance company",2068
"long distance provider comparison",2064
"cheapest long distance rate",2043
"long+distance+learning",2036
"unlimited long distance calling plan",2033
"low rate long distance",2022
"international long distance calling cards",2005
"flat rate long distance services",2002
"free long distance internet phone",1993
"free long distance labbat blue line",1993
"cheap long distance canada phone",1991
"low long distance rates",1991
"business long distance service provider",1990
"long distance phone bill",1969
"free unlimited long distance",1966
"cheap long distance plan",1919
"international long distance company",1917
"compare long distance phone carrier",1913
"long distance phones",1912
"free long distance phone service",1906
"international long distance plan",1887
"cum distance long shot,",1874
"discount long distance telephone service",1861
"long distance moms",1856
"free long distance with labatt blue line",1854
"long distance air miles canada",1848
"canada cheap long distance",1837
"cell distance long phone plan",1834
"long distance telephone carrier",1824
"cheap international long distance call",1801
"toll free long distance service",1798
"compare long distance phone company",1788
"unlimited international long distance",1747
"idt long distance telephone",1743
"card distance long phone unlimited",1731
"discount long distance carrier",1730
"toll free long distance",1715
"distance internet long phone service",1700
"long distance telephone services",1679
"compare long distance carrier",1667
"free long distance labatt blue line",1666
"cheap long distance calling",1661
"unlimited local and long distance calling",1660
"chicago distance long phone provider",1659
"png long distance",1652
"christian phone long distance service",1638
"long distance cheap",1618
"compare long distance plan",1608
"long distance phone service comparison",1606
"keywords long distance",1595
"long distance phone plans for 3.95",1595
"residential long distance bps view bill",1568
"cheapest long distance rates",1552
"discount long distance calling",1549
"long distance bundled",1536
"lowest long distance",1535
"distance long phone provider service",1533
"long distance price comparison",1527
"best long distance plan",1525
"cheapest long distance service",1522
"att long distance phone",1505
"discount international long distance",1505
"canadian long distance company",1500
"flat rate long distance plans",1490
"capsule long distance",1486
"uf long distance phone",1480
"discounted long distance",1474
"distance long",1466
"long distance love quotes",1464
"flat rate long distance canada",1452
"aol long distance phone",1441
"cheap long distance telephone",1440
"unlimited long distance and local",1417
"voip long distance business opportunity",1417
"unlimited local long distance",1411
"local and long distance calling",1386
"long distance country code",1378
"quotes about long distance relationships",1367
"long distance calling company",1366
"cheap international long distance rate",1365
"lifeline long distance",1359
"verizon long distance country codes",1357
"unlimited long distance services",1352
"international long distance calls",1350
"low cost long distance phone service",1345
"cheap long distance phone carrier",1343
"discount long distance call",1342
"cheap long distance phone services",1340
"long distance negative ion",1336
"long distance card",1330
"international long distance phone company",1321
"long distance fees",1314
"area code distance international long",1312
"carrier distance long",1312
"local and long distance services",1312
"unlimited business long distance",1311
"cheap unlimited long distance",1309
"long distance telephone rate",1301
"long distance service providers",1300
"canadian long distance provider",1293
"long distance telephone calls",1287
"international long distance provider",1278
"leceister long distance",1277
"business long distance phone",1274
"verizon long distance telephone",1263
"discount long distance rates",1262
"discount long distance canada",1261
"long distance carrier comparison",1261
"long distance calling services",1257
"unlimited long distance call",1256
"flat rate unlimited long distance",1253
"call distance long voip",1250
"ecg long distance",1247
"overseas long distance",1225
"long distance business",1224
"cheap long distance phone calls",1222
"long distance phone companys",1221
"unlimited long distance calls",1221
"chicago distance long service",1218
"web site design plan for long distance learning course",1214
"long distance carrier chicago",1206
"price comparison long distance carrier",1201
"canada long distance provider",1199
"local and unlimited long distance",1179
"long distance carrier in canada",1179
